ProductId,Clicks,Impressions,Ctr
741498,0,1,0
731424,0,1,0
661399,0,1,0
619604,0,1,0
611793,0,3,0
608249,0,2,0
612108,0,1,0
641336,0,1,0
639416,0,1,0
494427,0,1,0
535756,0,1,0
712822,0,1,0
604428,0,1,0
593868,0,1,0
593595,0,1,0
599503,0,2,0
597879,0,2,0
566546,0,1,0
586987,0,1,0
581265,0,1,0
422588,0,1,0
377693,0,1,0
675988,0,1,0
750827,0,1,0
748327,0,1,0
741515,0,1,0
740886,0,1,0
734963,0,5,0
680725,1,0,
741496,0,3,0
752232,0,3,0
694346,0,3,0
695659,0,3,0
697517,0,3,0
731881,0,3,0
620345,0,3,0
608716,0,4,0
669375,0,3,0
671782,0,3,0
686789,0,4,0
652417,0,4,0
511406,0,4,0
528720,0,4,0
529657,0,4,0
564658,0,4,0
566697,0,4,0
697984,0,4,0
623279,0,4,0
690781,0,4,0
717326,0,4,0
398946,0,4,0
694150,0,4,0
531877,0,4,0
598969,0,4,0
746713,0,4,0
682982,0,4,0
735843,0,4,0
572976,0,4,0
715942,0,4,0
628908,0,4,0
558714,0,4,0
696674,0,4,0
584280,0,3,0
552761,0,3,0
578025,0,3,0
591617,0,3,0
524043,0,3,0
657229,0,3,0
671260,0,3,0
714547,0,4,0
709914,0,3,0
723334,0,3,0
725492,0,3,0
721725,0,3,0
733856,0,3,0
730708,0,3,0
736916,0,3,0
745295,0,3,0
747612,0,3,0
752339,0,3,0
643240,0,3,0
703576,0,3,0
586683,0,3,0
581059,0,3,0
606039,0,3,0
620226,0,3,0
494564,0,3,0
658395,0,3,0
666363,0,3,0
727601,0,1,0
730023,0,1,0
622413,0,2,0
644055,0,1,0
389276,0,1,0
729371,0,2,0
766989,0,2,0
766884,0,1,0
741811,0,1,0
730114,0,5,0
687509,0,2,0
730607,0,2,0
729855,0,1,0
473637,0,1,0
761973,0,1,0
434958,0,1,0
733851,0,1,0
702956,0,1,0
733789,0,1,0
737244,0,1,0
733504,0,1,0
739395,0,1,0
766752,0,2,0
731450,0,1,0
735123,0,2,0
682735,0,3,0
682756,0,3,0
621897,1,4,0.25
684090,0,2,0
684127,0,3,0
684689,0,1,0
684743,0,1,0
684785,0,3,0
684796,0,3,0
684895,0,1,0
684898,0,3,0
733407,0,3,0
608886,0,2,0
710605,0,3,0
672158,0,3,0
610027,0,3,0
553018,0,3,0
684200,0,3,0
722139,0,1,0
709393,0,1,0
574597,0,3,0
510100,0,3,0
699085,0,2,0
593911,0,5,0
689873,0,4,0
701954,0,3,0
696892,0,2,0
708752,0,2,0
708947,0,2,0
543187,0,2,0
519520,0,3,0
579820,0,4,0
582330,0,4,0
682636,0,3,0
682771,0,3,0
682854,0,3,0
684101,0,3,0
684438,0,3,0
684458,0,1,0
684665,0,3,0
684770,0,3,0
684777,0,2,0
684811,0,2,0
684913,0,3,0
714615,0,3,0
396102,0,4,0
727682,0,3,0
692293,0,3,0
739781,0,4,0
738094,0,1,0
712158,0,1,0
710946,0,2,0
717605,0,1,0
610414,0,1,0
592443,0,1,0
592101,0,1,0
418786,0,1,0
749160,0,1,0
652379,0,1,0
746112,0,1,0
747301,0,1,0
751268,0,1,0
747433,0,1,0
561103,0,1,0
747366,0,1,0
593908,0,1,0
529243,0,1,0
744330,0,1,0
746024,0,1,0
734040,0,1,0
723660,0,2,0
749702,0,1,0
746226,0,1,0
732507,0,1,0
728491,0,1,0
515473,0,1,0
648787,0,1,0
733497,0,1,0
731468,0,1,0
757283,0,1,0
611441,0,5,0
668796,0,1,0
668666,0,1,0
531357,0,1,0
540269,0,4,0
539322,0,4,0
377653,0,1,0
751143,0,1,0
737303,0,2,0
626364,0,1,0
748472,0,1,0
625525,0,1,0
729986,0,2,0
568257,0,1,0
749583,0,1,0
622629,0,1,0
622596,0,1,0
733308,0,1,0
652049,0,1,0
746968,0,1,0
743958,0,2,0
651065,0,1,0
644744,0,1,0
461993,0,1,0
720690,0,1,0
718708,0,1,0
672347,0,1,0
701238,0,1,0
698424,0,1,0
696744,0,1,0
683243,0,1,0
655324,0,1,0
701091,0,1,0
739830,0,1,0
740482,0,1,0
498937,0,1,0
502439,0,1,0
502795,0,1,0
508914,0,1,0
561638,0,1,0
563045,0,1,0
523352,0,1,0
549403,0,1,0
520868,0,1,0
464637,0,1,0
577253,0,1,0
579674,0,1,0
580093,0,1,0
582155,0,1,0
566782,0,1,0
570915,0,1,0
586152,0,1,0
673540,0,1,0
673599,0,1,0
675672,0,1,0
681003,0,1,0
681160,0,1,0
687426,0,1,0
664251,0,1,0
667233,0,1,0
654686,0,1,0
745099,0,1,0
617478,0,1,0
705424,0,1,0
704685,0,1,0
701501,0,1,0
741445,0,1,0
756467,0,1,0
751432,0,1,0
480278,0,1,0
754653,0,1,0
744598,0,1,0
760622,0,1,0
763176,0,1,0
766830,0,1,0
767752,0,1,0
763773,0,1,0
765212,0,1,0
763351,0,1,0
767057,0,8,0
763547,0,4,0
726462,0,1,0
627006,0,2,0
684167,0,1,0
684182,0,1,0
684251,0,1,0
684681,0,1,0
538186,0,1,0
572231,0,1,0
682670,0,1,0
682750,0,1,0
742845,0,1,0
682797,0,1,0
527316,0,1,0
533685,0,1,0
604419,0,2,0
580938,0,1,0
742856,0,1,0
551046,0,1,0
759336,0,1,0
767049,0,1,0
718421,0,1,0
766556,0,1,0
570611,0,1,0
735837,0,1,0
715465,0,1,0
676880,0,1,0
712087,0,1,0
723940,0,1,0
578127,0,1,0
712051,1,2,0.5
728174,0,1,0
747181,0,1,0
747963,0,1,0
528106,0,2,0
744898,0,1,0
727575,0,1,0
665868,0,1,0
661658,0,1,0
569593,0,1,0
732199,0,1,0
644614,0,1,0
602377,0,1,0
732203,0,1,0
697155,0,1,0
756879,0,1,0
707994,0,1,0
749252,0,1,0
730467,0,1,0
681063,0,1,0
695972,0,1,0
729244,0,1,0
728766,0,1,0
687713,0,1,0
734764,0,1,0
689314,0,1,0
630716,0,1,0
688259,0,1,0
523937,0,1,0
646612,0,1,0
693853,0,1,0
587876,0,1,0
754749,0,1,0
564330,0,2,0
520812,0,2,0
521683,0,5,0
567460,0,3,0
573652,0,3,0
539725,0,2,0
541013,0,2,0
542353,0,3,0
542641,0,2,0
544393,0,2,0
622143,0,2,0
622350,0,3,0
626085,0,2,0
630941,0,2,0
631235,0,2,0
639708,0,4,0
647269,0,2,0
647600,0,2,0
647663,0,2,0
654292,0,2,0
658391,0,2,0
659429,0,1,0
661282,0,1,0
663558,0,1,0
664712,0,1,0
668649,0,1,0
674053,0,1,0
675354,0,1,0
678110,0,1,0
680178,0,1,0
681709,0,1,0
687407,0,4,0
692562,0,1,0
693804,0,1,0
695204,0,1,0
695428,0,1,0
715344,0,1,0
679233,0,1,0
766348,0,1,0
715419,0,1,0
759728,0,1,0
759393,0,1,0
766982,0,1,0
767032,0,1,0
717955,0,1,0
697690,0,1,0
701770,0,1,0
704434,0,1,0
705476,0,1,0
705681,0,1,0
708969,0,1,0
709087,0,1,0
710108,0,1,0
710906,0,1,0
715523,0,1,0
716886,0,3,0
718790,0,1,0
719417,0,1,0
719511,0,1,0
720292,0,1,0
720656,0,1,0
722080,0,1,0
722853,0,1,0
722886,0,1,0
724440,0,1,0
724451,0,1,0
729163,0,1,0
730702,0,1,0
737884,0,3,0
744745,0,1,0
738801,0,1,0
718145,0,1,0
759181,0,1,0
738190,0,1,0
733109,0,1,0
755418,0,1,0
748466,0,1,0
729961,0,1,0
732012,0,1,0
729612,0,1,0
757710,0,1,0
761261,0,1,0
765007,0,1,0
769473,1,6,0.16666666666666666
760292,0,1,0
731752,0,1,0
740606,0,1,0
637099,0,3,0
580748,0,1,0
759229,0,1,0
729278,0,1,0
750534,0,1,0
764697,0,1,0
768142,0,1,0
752286,0,1,0
757901,0,2,0
746614,0,1,0
730940,0,1,0
729819,0,1,0
740312,0,1,0
742602,0,1,0
720921,0,1,0
732014,0,1,0
751211,0,1,0
761771,0,1,0
751237,0,1,0
687669,0,1,0
484595,0,1,0
725640,0,1,0
403658,0,3,0
433883,0,2,0
407475,0,2,0
412481,0,2,0
425717,0,2,0
424998,0,2,0
425623,0,2,0
413164,0,2,0
429180,0,2,0
427439,0,2,0
423392,0,2,0
423301,0,2,0
428561,0,2,0
418265,0,2,0
398413,0,2,0
419549,0,2,0
413810,0,2,0
406849,0,2,0
418025,0,2,0
400340,0,2,0
414495,0,2,0
45142,0,2,0
541048,0,2,0
558669,0,2,0
498883,0,2,0
481009,0,2,0
520321,0,2,0
520042,0,2,0
517319,0,2,0
514051,0,2,0
497966,0,2,0
488895,0,2,0
483154,0,2,0
486227,0,2,0
518635,0,2,0
487823,0,2,0
507779,0,2,0
493795,0,2,0
517618,0,2,0
406807,0,2,0
414382,0,2,0
416866,0,2,0
610884,0,2,0
609435,0,2,0
541132,0,2,0
609618,0,2,0
610767,0,2,0
615545,0,2,0
617163,0,2,0
621006,0,2,0
435635,0,2,0
448480,0,3,0
467583,0,3,0
475599,0,2,0
468982,0,2,0
434636,0,2,0
450528,0,2,0
746863,0,5,0
746852,0,5,0
768862,0,5,0
755537,0,6,0
771639,0,6,0
762329,0,7,0
769679,0,3,0
768976,0,6,0
769190,0,6,0
769276,0,6,0
770398,0,6,0
701912,0,2,0
662456,0,1,0
755839,0,1,0
755353,0,1,0
762554,0,4,0
722003,0,1,0
726609,0,1,0
735528,0,1,0
685954,0,1,0
762507,0,3,0
655235,0,1,0
611079,0,2,0
611636,0,2,0
523498,0,1,0
523837,0,1,0
570228,0,2,0
574087,0,2,0
539634,0,1,0
622303,0,1,0
645523,0,1,0
656379,0,1,0
659424,0,1,0
670283,0,1,0
677620,0,1,0
677878,0,1,0
689337,0,1,0
692996,0,1,0
701475,0,1,0
709748,0,1,0
719366,0,1,0
727706,0,1,0
731120,0,1,0
734988,0,1,0
740524,0,1,0
741138,0,1,0
743460,0,1,0
746270,0,1,0
747210,0,1,0
752025,0,1,0
753107,0,1,0
754279,0,1,0
763528,0,1,0
575175,0,2,0
583141,0,3,0
589233,0,3,0
597877,0,3,0
750707,0,4,0
724505,0,1,0
753451,0,1,0
750911,0,1,0
713818,0,1,0
762764,0,4,0
760966,0,2,0
640396,0,1,0
752562,0,1,0
645135,0,1,0
685611,0,1,0
708868,0,1,0
696823,0,1,0
747137,0,2,0
345653,0,1,0
372133,0,1,0
376176,0,1,0
378237,0,1,0
383451,0,1,0
291681,0,1,0
701166,0,1,0
670731,0,1,0
621612,0,2,0
670688,0,1,0
753785,0,1,0
411333,0,1,0
754260,0,1,0
719220,0,1,0
733455,0,1,0
646648,0,1,0
586456,0,1,0
744755,0,1,0
413300,0,1,0
684224,0,1,0
533586,0,1,0
738468,0,1,0
735942,1,0,
734312,0,7,0
733898,1,6,0.16666666666666666
733870,0,6,0
733585,0,7,0
733286,0,6,0
713477,0,5,0
712795,0,5,0
712472,0,5,0
711309,0,6,0
710687,0,8,0
710526,0,7,0
716921,0,7,0
714429,0,6,0
738655,0,6,0
737442,0,6,0
736506,0,6,0
731866,0,7,0
731623,0,6,0
731356,0,6,0
729554,0,5,0
611236,0,5,0
611133,0,5,0
609710,0,6,0
609131,0,6,0
608483,1,7,0.14285714285714285
608335,0,7,0
607395,0,6,0
606474,0,6,0
605948,0,6,0
652578,0,7,0
651408,0,6,0
650484,0,6,0
650102,0,6,0
648640,0,6,0
617248,0,7,0
617021,0,6,0
615656,0,7,0
613132,0,7,0
612081,0,6,0
645626,0,6,0
645319,0,6,0
644536,0,6,0
644276,0,6,0
622992,0,6,0
640732,0,6,0
630074,0,6,0
628742,0,6,0
621627,0,7,0
621086,0,6,0
620724,0,5,0
619111,0,5,0
618750,0,6,0
618427,0,5,0
618341,0,5,0
618310,0,5,0
617721,0,6,0
617413,0,6,0
711128,0,2,0
711120,0,2,0
711042,0,2,0
710982,0,3,0
710977,0,2,0
710934,0,2,0
710932,0,2,0
710924,0,2,0
710915,0,2,0
710845,0,2,0
710830,0,2,0
710815,0,2,0
710796,0,2,0
710548,0,2,0
710443,0,2,0
717333,0,2,0
717186,0,2,0
717144,0,2,0
717002,0,2,0
716936,0,2,0
716905,0,2,0
716869,0,2,0
716778,0,2,0
716696,0,2,0
716653,0,2,0
716649,0,2,0
716588,0,2,0
716585,0,2,0
716578,0,2,0
716537,0,2,0
716294,0,2,0
716288,0,2,0
716274,0,2,0
716255,0,2,0
716236,0,2,0
716054,0,2,0
715808,0,2,0
715684,0,2,0
715633,0,2,0
715609,0,1,0
715511,0,1,0
715436,0,1,0
715266,0,1,0
715190,0,1,0
715172,0,1,0
715167,0,1,0
715100,0,1,0
714989,0,1,0
714677,0,1,0
714551,0,1,0
714525,0,1,0
714485,0,1,0
366726,0,1,0
350170,0,1,0
382173,0,1,0
381861,0,1,0
393115,0,1,0
339830,0,1,0
373055,0,1,0
323046,0,1,0
387260,0,1,0
331387,0,1,0
387330,0,1,0
358708,0,1,0
600165,0,1,0
593781,0,1,0
600095,0,1,0
599777,0,1,0
599342,0,1,0
539369,0,1,0
579952,0,2,0
574842,0,2,0
567145,0,2,0
598905,0,2,0
557810,0,3,0
597903,0,2,0
597887,0,2,0
598902,0,2,0
598867,0,3,0
598523,0,1,0
597251,0,1,0
597297,0,2,0
593180,0,2,0
598571,0,1,0
597395,0,2,0
588335,0,1,0
598499,0,2,0
593732,0,1,0
597382,0,5,0
595730,0,3,0
594219,0,1,0
595319,0,3,0
596477,0,1,0
595947,0,1,0
596453,0,2,0
595937,0,3,0
595931,0,1,0
595738,0,2,0
595557,0,2,0
593545,0,1,0
594122,0,1,0
575159,0,2,0
595788,0,4,0
594920,0,1,0
593221,0,1,0
594487,0,2,0
594541,0,2,0
593629,0,1,0
591583,0,1,0
590864,0,1,0
591701,0,2,0
593497,0,1,0
593045,0,1,0
593365,0,2,0
591174,0,8,0
590778,0,3,0
591605,0,3,0
592918,0,1,0
592106,0,2,0
591888,0,1,0
714482,0,1,0
714465,0,1,0
354017,0,1,0
327097,0,1,0
371790,0,1,0
360333,0,1,0
377057,0,1,0
340564,0,1,0
378856,0,1,0
373391,0,1,0
325753,0,1,0
338435,0,1,0
204789,0,1,0
429205,0,1,0
397512,0,1,0
430631,0,1,0
425708,0,1,0
430977,0,1,0
398234,0,1,0
430663,0,1,0
424366,0,1,0
552765,0,1,0
593712,0,1,0
308007,0,1,0
501039,0,1,0
383255,0,2,0
356794,0,2,0
653054,0,1,0
750944,0,1,0
736744,0,1,0
443464,0,1,0
445382,0,1,0
461795,0,1,0
457432,0,1,0
463428,0,1,0
447377,0,1,0
435464,0,1,0
447572,0,1,0
459462,0,1,0
465049,0,1,0
403523,0,1,0
421245,0,1,0
414140,0,1,0
409020,0,1,0
393330,0,1,0
413741,0,1,0
411394,0,1,0
561306,0,1,0
760802,0,1,0
664512,0,1,0
721561,0,1,0
763852,0,1,0
612662,0,2,0
661355,0,1,0
601499,0,1,0
738273,0,1,0
429052,0,1,0
600951,0,1,0
693557,0,1,0
550142,0,2,0
654725,0,1,0
714007,0,1,0
738497,0,1,0
553470,0,1,0
727570,0,1,0
563916,0,1,0
733392,0,1,0
760154,0,1,0
719503,0,1,0
554871,0,1,0
691743,0,1,0
654355,0,1,0
723863,0,1,0
606308,0,1,0
746153,0,1,0
754974,0,1,0
491677,0,1,0
737288,0,1,0
754837,0,1,0
485186,0,1,0
702077,0,1,0
640220,0,1,0
614400,0,1,0
622632,0,1,0
683464,0,1,0
664582,0,1,0
560093,0,1,0
547727,0,1,0
257569,0,1,0
250123,0,1,0
132758,0,1,0
754990,0,1,0
572177,0,1,0
568367,0,1,0
663177,0,1,0
663235,0,1,0
676358,0,1,0
686851,0,1,0
696001,0,1,0
696752,0,1,0
712538,0,1,0
502675,0,1,0
516124,0,1,0
436423,0,1,0
436445,0,1,0
436950,0,1,0
606779,0,2,0
558932,0,1,0
562994,0,1,0
451099,0,1,0
574660,0,3,0
576311,0,3,0
541019,0,1,0
619934,0,1,0
623034,0,1,0
626569,0,1,0
642623,0,1,0
171456,0,1,0
132034,0,1,0
283982,0,1,0
435111,0,2,0
449475,0,1,0
441304,0,1,0
475760,0,1,0
474880,0,1,0
416287,0,1,0
415766,0,1,0
408485,0,2,0
403710,0,1,0
402576,0,3,0
614990,0,2,0
518108,0,1,0
514050,0,1,0
510495,0,1,0
508612,0,1,0
502902,0,1,0
502209,0,1,0
501593,0,1,0
498398,0,1,0
534552,0,4,0
524389,0,1,0
522968,0,1,0
766775,0,6,0
768679,0,7,0
767797,0,6,0
769326,0,6,0
768672,0,6,0
753297,0,2,0
771988,0,3,0
771517,0,5,0
770994,0,4,0
756149,0,4,0
770183,0,3,0
763433,0,3,0
726194,0,3,0
768084,0,3,0
769262,0,3,0
768193,0,3,0
765977,0,3,0
767995,0,3,0
755729,0,2,0
771704,0,3,0
767280,0,2,0
766975,0,2,0
766645,0,2,0
770174,0,3,0
767460,0,2,0
704129,0,1,0
704051,0,1,0
703984,0,1,0
703932,0,1,0
703914,0,1,0
703896,0,1,0
703868,0,1,0
703858,0,1,0
703853,0,1,0
703841,0,1,0
703782,0,1,0
703762,0,1,0
703632,0,1,0
703489,0,1,0
703402,0,1,0
703315,0,1,0
703301,0,1,0
703091,0,1,0
703004,0,1,0
702706,0,1,0
702611,0,1,0
702574,0,1,0
702462,0,1,0
702428,0,1,0
714246,0,1,0
714102,0,1,0
714081,0,1,0
714028,0,1,0
713971,0,1,0
738957,0,1,0
738943,0,1,0
738900,0,1,0
738865,0,1,0
738841,0,1,0
738767,0,1,0
738694,0,1,0
738444,0,1,0
738373,0,1,0
738171,0,1,0
737620,0,1,0
737559,0,1,0
737404,0,1,0
737325,0,1,0
737165,0,1,0
737118,0,1,0
737054,0,1,0
736898,0,1,0
736841,0,1,0
736413,0,2,0
736195,0,1,0
706095,0,1,0
706057,0,1,0
705989,0,1,0
705771,0,1,0
705740,0,1,0
705737,0,1,0
705735,0,1,0
705695,0,1,0
705644,0,1,0
705606,0,1,0
705595,0,1,0
705564,0,1,0
705249,0,1,0
705213,0,1,0
705195,0,1,0
704904,0,1,0
704682,0,1,0
704461,0,1,0
704402,0,1,0
704385,0,1,0
704358,0,1,0
704325,0,1,0
704320,0,1,0
614874,0,1,0
611971,0,1,0
738851,0,1,0
605944,0,1,0
710967,0,1,0
572238,0,1,0
582030,0,1,0
670156,0,1,0
525511,0,1,0
697986,0,1,0
694485,0,1,0
660340,0,1,0
687453,0,1,0
417965,0,1,0
732452,0,1,0
514139,0,1,0
545619,0,1,0
659505,0,1,0
730612,0,1,0
727922,0,1,0
536726,0,1,0
727491,0,1,0
727597,0,1,0
571043,0,1,0
657559,0,1,0
678848,0,1,0
574478,0,1,0
680923,0,1,0
410674,0,1,0
520977,0,1,0
545239,0,1,0
342522,0,1,0
735795,0,1,0
726291,0,1,0
655310,0,1,0
684677,0,1,0
620662,0,1,0
687776,0,1,0
570636,0,1,0
657866,0,1,0
616311,0,1,0
725808,0,1,0
720035,0,1,0
701874,0,1,0
728324,0,1,0
532901,0,1,0
723430,0,1,0
585946,0,1,0
623177,0,1,0
678487,0,1,0
550576,0,2,0
576784,0,2,0
588775,0,2,0
593564,0,2,0
613757,0,2,0
657770,0,2,0
649661,0,2,0
722706,0,2,0
726245,0,2,0
737368,0,2,0
739567,0,2,0
651375,0,2,0
725132,0,2,0
577075,0,2,0
577083,0,2,0
584477,0,2,0
555655,0,2,0
696809,0,2,0
658905,0,2,0
501807,0,2,0
608672,0,2,0
529446,0,2,0
545257,0,2,0
574971,0,2,0
596521,0,2,0
614102,0,2,0
580851,0,2,0
645412,0,2,0
651291,0,2,0
692339,0,2,0
745488,0,2,0
725309,0,2,0
608787,0,2,0
721465,0,2,0
675646,0,2,0
722115,0,2,0
613788,0,2,0
618807,0,2,0
674365,0,2,0
677735,0,2,0
680558,0,2,0
682883,0,2,0
686273,0,2,0
693793,0,2,0
697760,0,2,0
650227,0,2,0
653869,0,2,0
765472,0,4,0
770112,0,4,0
768966,1,4,0.25
768146,0,5,0
767494,0,4,0
767910,0,4,0
768309,0,4,0
770059,0,4,0
769161,1,5,0.2
746850,0,5,0
746830,0,4,0
770369,0,4,0
769588,0,5,0
769464,0,4,0
769240,0,5,0
769061,0,5,0
770348,1,5,0.2
749575,0,5,0
748143,0,5,0
757176,0,6,0
768657,0,5,0
767983,0,5,0
769519,0,5,0
768111,0,5,0
767229,0,4,0
771387,0,5,0
767521,0,6,0
769104,0,5,0
769247,0,5,0
769373,0,5,0
769400,0,5,0
769212,0,5,0
770141,0,6,0
769084,0,5,0
768809,0,5,0
768714,0,6,0
768097,0,5,0
767803,0,5,0
745384,1,0,
512323,1,0,
256239,0,1,0
358258,0,1,0
326759,0,1,0
197376,0,2,0
364118,0,1,0
385049,0,1,0
122003,0,1,0
436485,0,4,0
774687,1,0,
712786,1,0,
758011,1,2,0.5
767884,0,1,0
766397,0,1,0
767974,0,1,0
767931,0,2,0
769288,0,1,0
759744,0,1,0
495031,1,1,1
198380,0,1,0
199690,0,1,0
200070,0,1,0
198037,0,1,0
196910,0,1,0
196187,0,1,0
190367,0,1,0
196863,0,1,0
528121,0,1,0
586403,0,1,0
627326,0,1,0
601360,0,1,0
446639,0,1,0
428424,0,1,0
621583,0,1,0
760668,0,1,0
733327,0,1,0
588112,0,1,0
674023,0,1,0
433161,0,1,0
650306,0,1,0
650424,0,1,0
607625,0,1,0
469442,0,1,0
767927,0,2,0
733294,0,1,0
615539,0,2,0
766995,0,1,0
602984,0,1,0
755456,0,1,0
301881,0,1,0
610985,0,2,0
753929,1,1,1
373844,0,1,0
754233,0,1,0
685014,0,1,0
645242,0,1,0
568080,0,1,0
745555,0,1,0
732814,0,1,0
719150,0,1,0
695576,0,1,0
729931,0,1,0
759021,0,1,0
625469,0,1,0
623943,0,1,0
645815,0,1,0
644995,0,1,0
608163,0,1,0
501306,0,1,0
526853,0,1,0
524056,0,1,0
539506,0,1,0
538901,0,1,0
363345,0,1,0
390574,0,1,0
739178,0,1,0
581686,0,1,0
753382,0,1,0
486566,0,1,0
582806,0,1,0
592356,0,1,0
747207,0,1,0
527246,0,1,0
622852,0,1,0
569739,0,1,0
750438,0,1,0
620612,0,1,0
432613,0,1,0
518647,0,1,0
593229,0,1,0
576687,0,1,0
406451,0,1,0
592192,0,1,0
682893,0,1,0
607795,0,1,0
657957,0,1,0
681736,0,1,0
623649,0,1,0
705560,0,1,0
702310,0,1,0
702258,0,2,0
702232,0,1,0
702139,0,1,0
702048,0,1,0
702040,0,1,0
702031,0,1,0
702029,0,1,0
702020,0,1,0
701944,0,1,0
701864,0,1,0
701692,0,1,0
563551,0,1,0
687841,0,1,0
693309,0,1,0
719019,0,1,0
693082,0,1,0
673603,0,1,0
445434,0,1,0
445309,0,1,0
732605,0,1,0
712945,0,1,0
701680,0,1,0
701588,0,1,0
701415,0,1,0
732384,0,2,0
732347,0,1,0
732283,0,2,0
731876,0,1,0
731787,0,1,0
731757,0,1,0
731581,0,1,0
731296,0,1,0
731130,0,1,0
731054,0,1,0
730931,0,1,0
730755,0,1,0
730703,0,1,0
730568,0,1,0
730521,0,1,0
730116,0,1,0
730040,0,1,0
465066,0,1,0
682805,0,1,0
437059,0,1,0
434647,0,1,0
460151,0,1,0
446539,0,1,0
480753,0,1,0
683596,0,1,0
669442,0,1,0
439187,0,1,0
472392,0,1,0
436342,0,1,0
689622,1,1,1
474622,0,1,0
467741,0,1,0
479351,0,1,0
465055,0,1,0
437815,0,1,0
440541,0,1,0
435646,0,1,0
435252,0,1,0
451115,0,1,0
445745,0,1,0
439026,0,1,0
440340,0,1,0
467399,0,1,0
464007,0,1,0
467502,0,1,0
456359,0,1,0
457807,0,1,0
436348,0,1,0
479740,0,1,0
440532,0,1,0
438287,0,1,0
432402,0,1,0
472275,0,1,0
458108,0,1,0
461122,0,1,0
456357,0,1,0
450536,3,1,3
450399,0,1,0
439363,0,1,0
451930,0,1,0
441323,0,1,0
440593,0,1,0
440573,0,1,0
447413,0,1,0
469458,0,1,0
219246,0,2,0
663166,0,1,0
716697,0,1,0
671575,0,2,0
664567,0,1,0
633784,0,2,0
751020,0,1,0
624382,0,1,0
706725,0,1,0
535002,0,1,0
533656,0,1,0
526005,0,1,0
525225,0,1,0
522434,0,1,0
492508,0,3,0
488190,0,3,0
337496,0,1,0
301355,0,1,0
295599,0,2,0
267819,0,1,0
194953,0,1,0
189263,0,1,0
463002,0,1,0
443546,0,1,0
379144,0,1,0
574703,0,1,0
527009,0,1,0
524435,0,1,0
521584,0,1,0
521269,0,1,0
520411,0,1,0
531919,0,1,0
531915,0,1,0
528482,0,1,0
474096,0,1,0
470943,0,1,0
506330,0,1,0
504102,0,1,0
519077,0,1,0
516737,0,1,0
480014,0,1,0
490511,0,1,0
431936,0,1,0
444405,0,1,0
400930,0,1,0
392829,0,1,0
412633,0,1,0
355303,0,1,0
354612,0,1,0
352829,0,1,0
754698,0,1,0
753821,0,1,0
489273,0,1,0
355795,0,1,0
627906,0,1,0
671341,0,1,0
565549,0,2,0
605013,0,1,0
683205,0,1,0
611378,0,2,0
230233,0,1,0
117588,0,1,0
652897,0,1,0
550494,0,1,0
620055,0,1,0
579968,0,3,0
707717,0,1,0
496301,0,1,0
534753,0,1,0
576850,0,2,0
620098,0,1,0
486638,0,1,0
122145,0,1,0
758457,0,1,0
539510,0,1,0
584989,0,1,0
500729,0,1,0
366593,0,1,0
190737,0,1,0
494751,0,1,0
516210,0,1,0
731316,0,1,0
507594,0,1,0
584418,0,2,0
704767,0,2,0
642856,0,2,0
736281,0,2,0
739877,0,2,0
720751,0,2,0
722517,0,2,0
722532,0,2,0
723919,0,2,0
728966,0,2,0
715509,0,2,0
716379,0,2,0
719925,0,2,0
713054,0,2,0
747644,0,2,0
705446,0,2,0
737553,0,2,0
725054,0,2,0
654472,0,2,0
732211,0,2,0
516964,0,2,0
697960,0,2,0
738685,0,2,0
671139,0,2,0
699408,0,2,0
619363,0,2,0
649722,0,2,0
671972,0,2,0
730775,0,2,0
614398,0,2,0
632198,0,2,0
719518,0,2,0
554326,0,1,0
729255,0,1,0
750786,0,1,0
539062,0,1,0
542373,0,1,0
517183,0,1,0
495731,0,1,0
497981,0,1,0
556047,0,1,0
564227,0,1,0
619628,0,1,0
619664,0,1,0
621146,0,1,0
622484,0,2,0
622965,0,2,0
614635,0,2,0
603234,0,2,0
560386,1,0,
609902,0,1,0
609798,0,1,0
609749,0,1,0
609727,0,1,0
609722,0,1,0
609719,0,1,0
609579,0,1,0
609478,0,1,0
609443,0,1,0
609295,0,1,0
609253,0,1,0
609089,0,1,0
609065,0,1,0
609016,0,1,0
608967,0,1,0
608927,0,1,0
608842,0,1,0
608820,0,1,0
608618,0,1,0
608599,0,1,0
734548,1,0,
745497,0,1,0
738421,0,1,0
753633,0,1,0
742387,0,1,0
759524,0,3,0
151627,0,1,0
755475,0,1,0
750223,0,1,0
694255,0,1,0
751985,0,1,0
751996,0,1,0
753189,0,1,0
755848,0,1,0
763586,0,3,0
764847,0,3,0
770048,0,3,0
752015,0,1,0
719302,0,1,0
753562,0,1,0
756255,0,1,0
753481,0,1,0
191212,0,1,0
588578,0,3,0
748702,0,4,0
769652,0,2,0
767876,0,3,0
767729,0,2,0
767449,0,2,0
765482,0,1,0
767759,0,2,0
769983,0,2,0
768767,0,3,0
768567,0,2,0
774699,0,1,0
774697,0,2,0
774696,0,1,0
774689,0,2,0
767283,0,1,0
769746,0,2,0
727654,0,1,0
768758,0,2,0
768708,0,2,0
752354,0,3,0
769808,0,2,0
767914,0,2,0
769248,0,3,0
769021,0,2,0
770294,0,2,0
769298,0,3,0
770184,0,1,0
227057,0,1,0
383278,0,1,0
497480,0,1,0
497338,0,1,0
497301,0,1,0
367859,0,1,0
236239,0,1,0
